#	2.9478756625350555E-7	Directed	graph	(each	unordered	pair	of	nodes	is	saved	once):	soc-Epinions1.txt
(each	4.4664782765682656E-7
38570	8.647101943436162E-6	14430
38571	1.965250441690037E-6
38572	1.965250441690037E-6	5359
38573	1.965250441690037E-6
38574	6.97663906799963E-6	65441
38575	1.965250441690037E-6	5359
38576	1.965250441690037E-6
38577	1.965250441690037E-6	5359
38578	2.9478756625350555E-7	38574
38579	2.9478756625350555E-7	5364
3858	4.0385896576730244E-5	4523
38580	1.965250441690037E-6
38581	5.306176192563099E-6	33595
38582	3.635713317126568E-6	5370
38583	5.306176192563099E-6	65443
38584	3.635713317126568E-6	13579
38585	3.635713317126568E-6	11747
38586	1.965250441690037E-6
38587	3.635713317126568E-6	46680
38588	6.97663906799963E-6	65444
38589	1.965250441690037E-6	65445
3859	2.124435727466936E-4	611
38590	1.965250441690037E-6
38591	5.306176192563099E-6	65446
38592	1.965250441690037E-6
38593	3.635713317126568E-6
38594	1.965250441690037E-6
38595	3.635713317126568E-6	65450
38596	1.965250441690037E-6
38597	1.965250441690037E-6
38598	3.635713317126568E-6	5371
38599	1.965250441690037E-6
386	2.5253468175717063E-4	71387
3860	1.6232968648359735E-4	3879
38600	1.965250441690037E-6
38601	1.965250441690037E-6
38602	1.965250441690037E-6
38603	1.965250441690037E-6
38604	1.965250441690037E-6	5373
38605	1.965250441690037E-6
38606	1.965250441690037E-6	5373
38607	1.965250441690037E-6	5373
38608	3.635713317126568E-6
38609	1.965250441690037E-6
3861	6.043145108196862E-5	9326
38610	1.965250441690037E-6
38611	1.965250441690037E-6	5376
38612	2.9478756625350555E-7	3428
38613	1.965250441690037E-6	5380
38614	1.965250441690037E-6
38615	1.965250441690037E-6
38616	1.965250441690037E-6
38617	1.965250441690037E-6
38618	1.965250441690037E-6	65452
38619	1.965250441690037E-6	1619
3862	2.0340342071491875E-5	791
38620	1.965250441690037E-6
38621	6.97663906799963E-6
38622	5.306176192563099E-6	9979
38623	5.306176192563099E-6	12123
38624	3.635713317126568E-6
38625	1.965250441690037E-6	5382
38626	1.965250441690037E-6
38627	3.635713317126568E-6	18899
38628	1.965250441690037E-6
38629	1.6999416320618815E-5	65459
3863	1.6901153798534353E-4	3897
38630	5.306176192563099E-6	10553
38631	3.635713317126568E-6	763
38632	8.647101943436162E-6	65461
38633	3.635713317126568E-6	65465
38634	1.965250441690037E-6
38635	3.635713317126568E-6	1753
38636	1.965250441690037E-6
38637	3.635713317126568E-6
38638	1.965250441690037E-6	65468
38639	1.965250441690037E-6
3864	1.9406848111689167E-4	12981
38640	1.965250441690037E-6
38641	3.635713317126568E-6
38642	3.635713317126568E-6
38643	1.965250441690037E-6	5382
38644	3.635713317126568E-6
38645	6.97663906799963E-6	763
38646	6.97663906799963E-6	65469
38647	3.635713317126568E-6
38648	1.965250441690037E-6
38649	1.965250441690037E-6
3865	8.047700558720698E-5	20766
38650	1.965250441690037E-6	51320
38651	1.965250441690037E-6
38652	1.965250441690037E-6
38653	1.965250441690037E-6	5382
38654	1.965250441690037E-6
38655	1.965250441690037E-6
38656	1.965250441690037E-6
38657	8.647101943436162E-6	65471
38658	3.635713317126568E-6
38659	1.965250441690037E-6
3866	3.2937597402725156E-4	1620
38660	1.965250441690037E-6	5382
38661	3.635713317126568E-6
38662	1.965250441690037E-6
38663	1.965250441690037E-6
38664	3.635713317126568E-6	5382
38665	1.965250441690037E-6	136
38666	2.9478756625350555E-7	5382
38667	2.9478756625350555E-7	5382
38668	2.9478756625350555E-7	34
38669	2.9478756625350555E-7	5382
3867	1.4729552060466848E-4	418
38670	2.9478756625350555E-7	5382
38671	2.9478756625350555E-7	5382
38672	2.9478756625350555E-7	5382
38673	3.635713317126568E-6	5382
38674	2.9478756625350555E-7	5382
38675	2.9478756625350555E-7	5382
38676	1.965250441690037E-6	5383
38677	1.965250441690037E-6	5383
38678	1.965250441690037E-6	5383
38679	1.965250441690037E-6	18
3868	1.0386348584331841E-4	19358
38680	1.965250441690037E-6	18
38681	1.965250441690037E-6	18
38682	3.635713317126568E-6	5387
38683	1.965250441690037E-6	18
38684	1.965250441690037E-6	10294
38685	2.9478756625350555E-7	5386
38686	2.9478756625350555E-7	5386
38687	5.306176192563099E-6	5952
38688	2.9478756625350555E-7	5386
38689	2.9478756625350555E-7	5386
3869	2.5351730697801468E-5	1692
38690	2.9478756625350555E-7	5387
38691	2.9478756625350555E-7	849
38692	1.0317564818872692E-5	6942
38693	1.965250441690037E-6	5389
38694	3.635713317126568E-6
38695	6.97663906799963E-6	17192
38696	2.9478756625350555E-7	5393
38697	2.9478756625350555E-7	5393
38698	1.965250441690037E-6	34605
38699	2.9478756625350555E-7	5394
387	1.1054533734506455E-4	2816
3870	1.3658490569745754E-5	53
38700	1.965250441690037E-6
38701	1.965250441690037E-6	5396
38702	6.97663906799963E-6	55553
38703	2.9478756625350555E-7	5403
38704	2.9478756625350555E-7	5403
38705	2.9478756625350555E-7	5403
38706	3.635713317126568E-6	65483
38707	1.965250441690037E-6
38708	3.635713317126568E-6	15068
38709	1.1988027694309222E-5	55819
3871	8.71588570889531E-5	10420
38710	1.1988027694309222E-5
38711	1.965250441690037E-6
38712	6.97663906799963E-6	5406
38713	2.9478756625350555E-7	5406
38714	1.0317564818872692E-5	5407
38715	1.965250441690037E-6
38716	2.9478756625350555E-7	5410
38717	2.9478756625350555E-7	5412
38718	2.9478756625350555E-7	5412
38719	2.9478756625350555E-7	5412
3872	8.548839421351657E-5	1424
38720	6.97663906799963E-6	5594
38721	5.306176192563099E-6	18
38722	3.635713317126568E-6	664
38723	8.647101943436162E-6	5413
38724	2.9478756625350555E-7	5413
38725	2.9478756625350555E-7	5414
38726	3.635713317126568E-6
38727	3.635713317126568E-6	38726
38728	3.635713317126568E-6	5416
38729	3.635713317126568E-6	5416
3873	9.049978283982615E-5	15812
38730	2.9478756625350555E-7	38727
38731	2.9478756625350555E-7	5417
38732	2.9478756625350555E-7	5417
38733	1.965250441690037E-6	5417
38734	2.9478756625350555E-7	5418
38735	1.965250441690037E-6	5421
38736	6.97663906799963E-6	5421
38737	2.9478756625350555E-7	38736
38738	1.965250441690037E-6	5422
38739	2.9478756625350555E-7	5422
3874	1.0386348584331841E-4	32791
38740	2.9478756625350555E-7	5422
38741	2.9478756625350555E-7	5422
38742	2.9478756625350555E-7	5422
38743	2.9478756625350555E-7	5422
38744	1.965250441690037E-6
38745	1.965250441690037E-6	5423
38746	1.965250441690037E-6	684
38747	1.965250441690037E-6	1617
38748	1.965250441690037E-6
38749	1.965250441690037E-6	5423
3875	2.508642188817341E-4	1283
38750	8.647101943436162E-6	36631
38751	1.965250441690037E-6
38752	1.965250441690037E-6	5423
38753	5.306176192563099E-6	5423
38754	1.965250441690037E-6	5423
38755	6.97663906799963E-6	20790
38756	1.965250441690037E-6	5425
38757	1.1988027694309222E-5	8271
38758	1.965250441690037E-6
38759	1.965250441690037E-6
3876	9.384070859069921E-5	21367
38760	1.965250441690037E-6
38761	1.965250441690037E-6
38762	1.965250441690037E-6
38763	1.965250441690037E-6
38764	1.965250441690037E-6	5425
38765	1.965250441690037E-6	5425
38766	1.965250441690037E-6
38767	1.965250441690037E-6
38768	3.635713317126568E-6	38771
38769	8.647101943436162E-6	24808
3877	1.6999416320618815E-5	6503
38770	6.97663906799963E-6	24808
38771	5.306176192563099E-6	5425
38772	1.965250441690037E-6	5425
38773	2.0340342071491875E-5	35537
38774	3.635713317126568E-6	6003
38775	3.635713317126568E-6	13210
38776	1.5328953445182282E-5	18372
38777	5.306176192563099E-6	65494
38778	1.965250441690037E-6	5425
38779	2.9478756625350555E-7	5425
3878	1.322613547257396E-4	32819
38780	1.1988027694309222E-5
38781	2.9478756625350555E-7	5428
38782	3.635713317126568E-6	25144
38783	6.97663906799963E-6	918
38784	2.9478756625350555E-7	5428
38785	2.9478756625350555E-7	5428
38786	2.9478756625350555E-7	5428
38787	8.647101943436162E-6	54331
38788	5.306176192563099E-6	65500
38789	3.635713317126568E-6	5430
3879	3.1434180814832267E-4	3989
38790	1.965250441690037E-6	5430
38791	1.965250441690037E-6
38792	1.965250441690037E-6	5948
38793	1.965250441690037E-6
38794	1.965250441690037E-6
38795	1.965250441690037E-6
38796	5.306176192563099E-6	6895
38797	1.965250441690037E-6
38798	1.965250441690037E-6
38799	1.965250441690037E-6
388	6.70150400616299E-4	9634
3880	1.7235246373621663E-4	18
38800	1.965250441690037E-6
38801	3.635713317126568E-6	65501
38802	3.635713317126568E-6
38803	1.965250441690037E-6
38804	1.965250441690037E-6
38805	3.635713317126568E-6	65502
38806	1.965250441690037E-6
38807	1.965250441690037E-6	8531
38808	6.97663906799963E-6	11863
38809	1.965250441690037E-6
3881	1.7903431523796278E-4	32841
38810	1.965250441690037E-6
38811	1.965250441690037E-6
38812	1.965250441690037E-6
38813	1.965250441690037E-6	5432
38814	1.965250441690037E-6
38815	3.635713317126568E-6
38816	1.965250441690037E-6	5432
38817	1.965250441690037E-6
38818	1.965250441690037E-6
38819	1.965250441690037E-6
3882	1.4562505772923193E-4	11164
38820	1.965250441690037E-6
38821	1.965250441690037E-6
38822	1.965250441690037E-6
38823	5.306176192563099E-6	53251
38824	1.965250441690037E-6
38825	1.965250441690037E-6
38826	5.306176192563099E-6	65505
38827	2.9478756625350555E-7	5435
38828	3.635713317126568E-6	5437
38829	2.9478756625350555E-7	5441
3883	8.381793133808004E-5	32858
38830	2.9478756625350555E-7	5444
38831	2.9478756625350555E-7	5445
38832	2.9478756625350555E-7	5445
38833	2.9478756625350555E-7	5449
38834	1.965250441690037E-6	5451
38835	1.965250441690037E-6	5451
38836	3.635713317126568E-6
38837	2.9478756625350555E-7	1617
38838	1.965250441690037E-6	5452
38839	1.965250441690037E-6	5452
3884	4.0385896576730244E-5	125
38840	2.9478756625350555E-7	5459
38841	3.635713317126568E-6
38842	2.9478756625350555E-7	5459
38843	2.9478756625350555E-7	5459
38844	3.635713317126568E-6	13260
38845	2.9478756625350555E-7	9438
38846	1.965250441690037E-6
38847	3.635713317126568E-6	5469
38848	5.306176192563099E-6	11788
38849	8.647101943436162E-6	6592
3885	1.0386348584331841E-4	53
38850	2.9478756625350555E-7	5469
38851	5.306176192563099E-6	8928
38852	5.306176192563099E-6	26453
38853	2.9478756625350555E-7	5470
38854	3.635713317126568E-6	9023
38855	2.9478756625350555E-7	5474
38856	1.965250441690037E-6	65509
38857	2.9478756625350555E-7	5474
38858	2.9478756625350555E-7	5474
38859	2.9478756625350555E-7	5474
3886	7.546561696089738E-5	2471
38860	3.635713317126568E-6	65511
38861	1.965250441690037E-6
38862	2.9478756625350555E-7	5480
38863	1.965250441690037E-6
38864	3.635713317126568E-6
38865	1.965250441690037E-6
38866	1.965250441690037E-6
38867	1.965250441690037E-6
38868	5.306176192563099E-6	54345
38869	8.647101943436162E-6	13904
3887	1.406136691029223E-4	1397
38870	3.635713317126568E-6	1613
38871	2.2010804946928405E-5	36998
38872	5.306176192563099E-6	38879
38873	5.306176192563099E-6	36999
38874	1.0317564818872692E-5	15236
38875	3.635713317126568E-6	18955
38876	1.965250441690037E-6
38877	2.9478756625350555E-7	5488
38878	1.965250441690037E-6	38869
38879	1.1988027694309222E-5	38873
3888	3.5374507950420654E-5	11764
38880	6.97663906799963E-6	38871
38881	2.9478756625350555E-7	5488
38882	2.9478756625350555E-7	5488
38883	2.9478756625350555E-7	5489
38884	3.635713317126568E-6	5489
38885	1.965250441690037E-6
38886	3.635713317126568E-6	32998
38887	3.635713317126568E-6	41721
38888	8.647101943436162E-6	36109
38889	1.965250441690037E-6	65528
3889	2.0340342071491875E-5	18351
38890	1.965250441690037E-6
38891	3.635713317126568E-6
38892	2.9478756625350555E-7	5499
38893	2.9478756625350555E-7	5499
38894	2.9478756625350555E-7	5499
38895	1.965250441690037E-6	5499
38896	2.9478756625350555E-7	5499
38897	1.965250441690037E-6	5499
38898	2.9478756625350555E-7	5499
38899	2.9478756625350555E-7	5499
389	1.5898876073272428E-4	342
3890	3.036311932411106E-5	32886
38900	2.9478756625350555E-7	5499
38901	1.965250441690037E-6	5500
38902	1.965250441690037E-6
38903	5.306176192563099E-6
38904	2.9478756625350555E-7	9998
38905	2.9478756625350555E-7	5500
38906	1.965250441690037E-6
38907	3.635713317126568E-6
38908	3.635713317126568E-6
38909	8.647101943436162E-6	18166
3891	1.640001493590339E-4	3898
38910	5.306176192563099E-6	20083
38911	5.306176192563099E-6	15380
38912	2.9478756625350555E-7	5501
38913	2.9478756625350555E-7	5502
38914	3.635713317126568E-6	17488
38915	2.9478756625350555E-7	5502
38916	2.9478756625350555E-7	5502
38917	2.2010804946928405E-5	65535
38918	3.635713317126568E-6
38919	1.965250441690037E-6	35883
3892	3.4106921415530736E-4	4366
38920	6.97663906799963E-6	35537
38921	1.965250441690037E-6
38922	3.635713317126568E-6
38923	3.635713317126568E-6
38924	1.8669879196055345E-5	28267
38925	1.965250441690037E-6
38926	5.306176192563099E-6	65541
38927	1.1988027694309222E-5	65542
38928	1.3658490569745754E-5	7314
38929	5.306176192563099E-6	5539
3893	5.709052533109556E-5	3866
38930	1.965250441690037E-6
38931	1.965250441690037E-6
38932	1.965250441690037E-6	6509
38933	3.635713317126568E-6	12732
38934	6.97663906799963E-6	65545
38935	3.635713317126568E-6
38936	1.965250441690037E-6
38937	1.965250441690037E-6
38938	3.635713317126568E-6
38939	8.647101943436162E-6	65548
3894	5.709052533109556E-5	2827
38940	5.306176192563099E-6	61010
38941	8.647101943436162E-6
38942	3.635713317126568E-6
38943	1.965250441690037E-6
38944	5.306176192563099E-6	7392
38945	1.1988027694309222E-5	6439
38946	1.965250441690037E-6
38947	1.965250441690037E-6
38948	6.97663906799963E-6	6765
38949	1.8669879196055345E-5	23989
3895	3.3704045074984125E-5	6503
38950	6.97663906799963E-6	5503
38951	1.965250441690037E-6
38952	1.965250441690037E-6	5503
38953	6.97663906799963E-6	56501
38954	1.965250441690037E-6	5503
38955	1.1988027694309222E-5	45492
38956	2.9478756625350555E-7	1304
38957	8.647101943436162E-6	65564
38958	1.965250441690037E-6
38959	1.965250441690037E-6
3896	5.709052533109556E-5	4165
38960	3.635713317126568E-6	5504
38961	2.0340342071491875E-5	45245
38962	2.0340342071491875E-5	54394
38963	2.9478756625350555E-7	5504
38964	2.9478756625350555E-7	5504
38965	1.965250441690037E-6
38966	2.9478756625350555E-7	5505
38967	2.9478756625350555E-7	5506
38968	8.647101943436162E-6	65567
38969	3.635713317126568E-6
3897	1.4562505772923193E-4	6372
38970	1.1988027694309222E-5	16217
38971	3.635713317126568E-6	169
38972	1.1988027694309222E-5
38973	3.635713317126568E-6
38974	5.306176192563099E-6
38975	6.97663906799963E-6
38976	3.635713317126568E-6	5507
38977	1.965250441690037E-6
38978	1.0317564818872692E-5	65574
38979	1.965250441690037E-6
3898	4.5397285203039834E-5	32979
38980	1.965250441690037E-6	5509
38981	3.635713317126568E-6	32736
38982	5.306176192563099E-6
38983	2.9478756625350555E-7	5510
38984	2.9478756625350555E-7	5510
38985	2.9478756625350555E-7	5510
38986	1.965250441690037E-6	5510
38987	2.9478756625350555E-7	5510
38988	1.965250441690037E-6
38989	2.9478756625350555E-7	5511
3899	4.513197639341181E-4	32981
38990	2.9478756625350555E-7	5511
38991	1.965250441690037E-6	5513
38992	3.635713317126568E-6	65576
38993	6.97663906799963E-6	11198
38994	1.3658490569745754E-5	49927
38995	1.965250441690037E-6
38996	8.647101943436162E-6	22015
38997	1.965250441690037E-6	5513
38998	5.306176192563099E-6
38999	1.965250441690037E-6
39	3.477510656570535E-4	107
390	3.7280800878860165E-4	9881
3900	3.3704045074984125E-5	1428
39000	6.97663906799963E-6	12884
39001	3.635713317126568E-6	24764
39002	1.965250441690037E-6	5514
39003	3.635713317126568E-6
39004	3.635713317126568E-6	5514
39005	1.965250441690037E-6	5514
39006	1.965250441690037E-6	6172
39007	1.965250441690037E-6	65586
39008	2.9478756625350555E-7	20884
39009	1.965250441690037E-6	5514
3901	2.124435727466936E-4	388
39010	2.9478756625350555E-7	54916
39011	1.965250441690037E-6	5515
39012	2.9478756625350555E-7	54187
39013	2.9478756625350555E-7	5515
39014	2.9478756625350555E-7	5517
39015	2.9478756625350555E-7	5517
39016	8.647101943436162E-6	4416
39017	1.965250441690037E-6
39018	5.306176192563099E-6	9550
39019	1.965250441690037E-6
3902	3.2033582199547595E-5	1460
39020	1.965250441690037E-6
39021	1.965250441690037E-6	5519
39022	1.965250441690037E-6	5519
39023	2.9478756625350555E-7	5519
39024	2.9478756625350555E-7	5519
39025	2.9478756625350555E-7	5519
39026	2.9478756625350555E-7	5519
39027	2.9478756625350555E-7	5519
39028	2.9478756625350555E-7	5519
39029	2.9478756625350555E-7	5519
3903	1.2056811459768382E-4	54
39030	2.9478756625350555E-7	5519
39031	2.9478756625350555E-7	5519
39032	2.9478756625350555E-7	5519
39033	2.9478756625350555E-7	5519
39034	2.9478756625350555E-7	5519
39035	2.9478756625350555E-7	5519
39036	2.9478756625350555E-7	5519
39037	2.9478756625350555E-7	5519
39038	2.9478756625350555E-7	5519
39039	2.9478756625350555E-7	5519
3904	1.965250441690037E-6	187
39040	2.9478756625350555E-7	5519
39041	2.9478756625350555E-7	5519
39042	2.9478756625350555E-7	5519
39043	2.9478756625350555E-7	5519
39044	1.965250441690037E-6
39045	1.965250441690037E-6	5522
39046	2.9478756625350555E-7	5522
39047	1.965250441690037E-6	5525
39048	1.965250441690037E-6	5526
39049	1.965250441690037E-6	38637
3905	3.635713317126568E-6
39050	1.965250441690037E-6
39051	1.965250441690037E-6
39052	3.635713317126568E-6	46669
39053	8.647101943436162E-6	65596
39054	1.965250441690037E-6
39055	2.9478756625350555E-7	65601
39056	2.9478756625350555E-7	5531
39057	1.965250441690037E-6	5531
39058	2.9478756625350555E-7	5533
39059	1.965250441690037E-6
3906	1.556478349818512E-4	18
39060	3.635713317126568E-6	5537
39061	8.647101943436162E-6	27569
39062	1.965250441690037E-6
39063	1.965250441690037E-6	5539
39064	3.635713317126568E-6	10599
39065	1.965250441690037E-6
39066	1.965250441690037E-6
39067	6.97663906799963E-6	65603
39068	8.647101943436162E-6	39303
39069	3.635713317126568E-6	65605
3907	1.965250441690037E-6	3905
39070	1.965250441690037E-6
39071	1.965250441690037E-6	5539
39072	1.965250441690037E-6	10314
39073	1.965250441690037E-6
39074	5.306176192563099E-6
39075	3.635713317126568E-6
39076	1.965250441690037E-6	5539
39077	1.965250441690037E-6	5539
39078	1.965250441690037E-6
39079	2.9478756625350555E-7	5539
3908	1.965250441690037E-6	54
39080	1.965250441690037E-6	5542
39081	3.635713317126568E-6	5542
39082	1.965250441690037E-6	12244
39083	2.9478756625350555E-7	5542
39084	3.635713317126568E-6	65608
39085	1.965250441690037E-6
39086	3.635713317126568E-6
39087	3.635713317126568E-6	7057
39088	1.965250441690037E-6	5545
39089	1.965250441690037E-6	5546
3909	5.306176192563099E-6	717
39090	1.0317564818872692E-5	32059
39091	5.306176192563099E-6	49598
39092	2.9478756625350555E-7	5548
39093	1.965250441690037E-6	6743
39094	2.9478756625350555E-7	6167
39095	2.9478756625350555E-7	5550
39096	1.965250441690037E-6	5550
39097	2.9478756625350555E-7	5550
39098	2.9478756625350555E-7	5550
39099	2.9478756625350555E-7	5551
391	5.207913670478596E-5	31
3910	3.635713317126568E-6	2120
39100	2.9478756625350555E-7	5554
39101	1.965250441690037E-6
39102	1.0317564818872692E-5
39103	3.635713317126568E-6
39104	3.635713317126568E-6
39105	1.965250441690037E-6
39106	1.965250441690037E-6	5563
39107	3.635713317126568E-6	5563
39108	1.965250441690037E-6
39109	1.965250441690037E-6	5565
3911	2.9478756625350555E-7	54
39110	1.965250441690037E-6	5565
39111	3.635713317126568E-6	42423
39112	1.3658490569745754E-5	5568
39113	2.9478756625350555E-7	5568
39114	2.9478756625350555E-7	5573
39115	1.965250441690037E-6	6677
